 ,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,CRR,HCC,X20100524_LT_serum_and_plasma_POS_34401,X20100524_LT_serum_and_plasma_POS_35501,X20100524_LT_serum_and_plasma_POS_35601,X20100524_LT_serum_and_plasma_POS_41101,X20100524_LT_serum_and_plasma_POS_42001,X20100524_LT_serum_and_plasma_POS_42101,isotopes,adduct,pcgroup,two batch common,three batch common,B1 flg,B2 flg,B3 flg,Query Mass,Name,Formula,Exact Mass,PPM Error,PubChem CID,HMDB,LIPID MAPS,KEGG,MMCD,METLIN,parser
,,,,,,,,,,benign,benign,benign,malignant,malignant,malignant,,,,,,,,,,,,,,,,,,,,
99,124.1130574,124.1053051,124.12,114.9222872,111.1922465,118.117866,370,252,118,54.29842723,41.27009326,32.95994597,55.45707636,366.3558347,337.0955984,,[M+H-H20]+ 141.118,81,1,0,1,1,0,124.1130574,"1-Propanone, 1-(2-piperidinyl)-",C8H15NO,141.1153641,2,,,,,,321616,148
99,124.1130574,124.1053051,124.12,114.9222872,111.1922465,118.117866,370,252,118,54.29842723,41.27009326,32.95994597,55.45707636,366.3558347,337.0955984,,[M+H-H20]+ 141.118,81,1,0,1,1,0,124.1130574,"Cyclooctanone, 2-amino-",C8H15NO,141.1153641,2,,,,,,319053,148
99,124.1130574,124.1053051,124.12,114.9222872,111.1922465,118.117866,370,252,118,54.29842723,41.27009326,32.95994597,55.45707636,366.3558347,337.0955984,,[M+H-H20]+ 141.118,81,1,0,1,1,0,124.1130574,2-Hydroxy-2-propylvaleronitrile,C8H15NO,141.1153641,2,,,,,,305536,148
99,124.1130574,124.1053051,124.12,114.9222872,111.1922465,118.117866,370,252,118,54.29842723,41.27009326,32.95994597,55.45707636,366.3558347,337.0955984,,[M+H-H20]+ 141.118,81,1,0,1,1,0,124.1130574,"7-Ethoxy-3,4,5,6-tetrahydro-2H-azepine",C8H15NO,141.1153641,2,,,,,,304899,148
99,124.1130574,124.1053051,124.12,114.9222872,111.1922465,118.117866,370,252,118,54.29842723,41.27009326,32.95994597,55.45707636,366.3558347,337.0955984,,[M+H-H20]+ 141.118,81,1,0,1,1,0,124.1130574,"Cyclopropanecarboxamide, 2,2,3,3-tetramethyl-",C8H15NO,141.1153641,2,,,,,,295985,148
99,124.1130574,124.1053051,124.12,114.9222872,111.1922465,118.117866,370,252,118,54.29842723,41.27009326,32.95994597,55.45707636,366.3558347,337.0955984,,[M+H-H20]+ 141.118,81,1,0,1,1,0,124.1130574,3-(2-Methylpropyl)pyrrolidin-2-one,C8H15NO,141.1153641,2,,,,,,291533,148
99,124.1130574,124.1053051,124.12,114.9222872,111.1922465,118.117866,370,252,118,54.29842723,41.27009326,32.95994597,55.45707636,366.3558347,337.0955984,,[M+H-H20]+ 141.118,81,1,0,1,1,0,124.1130574,1-(Isopropyl)-4-piperidone,C8H15NO,141.1153641,2,,,,,,281373,148
99,124.1130574,124.1053051,124.12,114.9222872,111.1922465,118.117866,370,252,118,54.29842723,41.27009326,32.95994597,55.45707636,366.3558347,337.0955984,,[M+H-H20]+ 141.118,81,1,0,1,1,0,124.1130574,N-(2-Methylbutan-2-yl)prop-2-enamide,C8H15NO,141.1153641,2,,,,,,276558,148
99,124.1130574,124.1053051,124.12,114.9222872,111.1922465,118.117866,370,252,118,54.29842723,41.27009326,32.95994597,55.45707636,366.3558347,337.0955984,,[M+H-H20]+ 141.118,81,1,0,1,1,0,124.1130574,3-(Oxan-4-yl)azetidine,C8H15NO,141.1153641,2,,,,,,276017,148
99,124.1130574,124.1053051,124.12,114.9222872,111.1922465,118.117866,370,252,118,54.29842723,41.27009326,32.95994597,55.45707636,366.3558347,337.0955984,,[M+H-H20]+ 141.118,81,1,0,1,1,0,124.1130574,"4-tert-Butyl-2-methyl-4,5-dihydro-1,3-oxazole",C8H15NO,141.1153641,2,,,,,,275786,148
99,124.1130574,124.1053051,124.12,114.9222872,111.1922465,118.117866,370,252,118,54.29842723,41.27009326,32.95994597,55.45707636,366.3558347,337.0955984,,[M+H-H20]+ 141.118,81,1,0,1,1,0,124.1130574,"N,N,3-Trimethylcyclobutane-1-carboxamide",C8H15NO,141.1153641,2,,,,,,275386,148
99,124.1130574,124.1053051,124.12,114.9222872,111.1922465,118.117866,370,252,118,54.29842723,41.27009326,32.95994597,55.45707636,366.3558347,337.0955984,,[M+H-H20]+ 141.118,81,1,0,1,1,0,124.1130574,"2,2,5,5-Tetramethylpyrrolidin-3-one",C8H15NO,141.1153641,2,,,,,,275225,148
99,124.1130574,124.1053051,124.12,114.9222872,111.1922465,118.117866,370,252,118,54.29842723,41.27009326,32.95994597,55.45707636,366.3558347,337.0955984,,[M+H-H20]+ 141.118,81,1,0,1,1,0,124.1130574,1-(1-Methylpiperidin-4-yl)ethan-1-one,C8H15NO,141.1153641,2,,,,,,275015,148
99,124.1130574,124.1053051,124.12,114.9222872,111.1922465,118.117866,370,252,118,54.29842723,41.27009326,32.95994597,55.45707636,366.3558347,337.0955984,,[M+H-H20]+ 141.118,81,1,0,1,1,0,124.1130574,1-Cyclopropylpiperidin-4-ol,C8H15NO,141.1153641,2,,,,,,272049,148
99,124.1130574,124.1053051,124.12,114.9222872,111.1922465,118.117866,370,252,118,54.29842723,41.27009326,32.95994597,55.45707636,366.3558347,337.0955984,,[M+H-H20]+ 141.118,81,1,0,1,1,0,124.1130574,Isoretronecanol,C8H15NO,141.1153641,2,,,,,,271422,148
99,124.1130574,124.1053051,124.12,114.9222872,111.1922465,118.117866,370,252,118,54.29842723,41.27009326,32.95994597,55.45707636,366.3558347,337.0955984,,[M+H-H20]+ 141.118,81,1,0,1,1,0,124.1130574,N-(1-Methylcyclopentyl)acetamide,C8H15NO,141.1153641,2,,,,,,271240,148
99,124.1130574,124.1053051,124.12,114.9222872,111.1922465,118.117866,370,252,118,54.29842723,41.27009326,32.95994597,55.45707636,366.3558347,337.0955984,,[M+H-H20]+ 141.118,81,1,0,1,1,0,124.1130574,NSC354425,C8H15NO,141.1153641,2,,,,,,269726,148
99,124.1130574,124.1053051,124.12,114.9222872,111.1922465,118.117866,370,252,118,54.29842723,41.27009326,32.95994597,55.45707636,366.3558347,337.0955984,,[M+H-H20]+ 141.118,81,1,0,1,1,0,124.1130574,Pseudotropine,C8H15NO,141.1153641,2,,,,,,64426,148
99,124.1130574,124.1053051,124.12,114.9222872,111.1922465,118.117866,370,252,118,54.29842723,41.27009326,32.95994597,55.45707636,366.3558347,337.0955984,,[M+H-H20]+ 141.118,81,1,0,1,1,0,124.1130574,PELLETIERINE,C8H15NO,141.1153641,2,,,,,,43983,148
